"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";"Estoque (720x | O máximo em arco e flecha.)";"Estoque (Depósito)";SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
scope-avalon-tec-one-recurvo;;;Cor;Azul;"Tamanho/ Cor";".019/ Verde";Orientação;"Destro (RH)";197.00;;0.04;3.00;7.00;13.00;0;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Azul;"Tamanho/ Cor";".019/ Verde";Orientação;"Canhoto (LH)";197.00;;0.04;3.00;7.00;13.00;;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Azul;"Tamanho/ Cor";".019/ Vermelho";Orientação;"Destro (RH)";197.00;;0.04;3.00;7.00;13.00;5;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Azul;"Tamanho/ Cor";".019/ Vermelho";Orientação;"Canhoto (LH)";197.00;;0.04;3.00;7.00;13.00;;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Azul;"Tamanho/ Cor";".029/ Verde";Orientação;"Destro (RH)";197.00;;0.04;3.00;7.00;13.00;;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Azul;"Tamanho/ Cor";".029/ Verde";Orientação;"Canhoto (LH)";197.00;;0.04;3.00;7.00;13.00;;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Azul;"Tamanho/ Cor";".029/ Vermelho";Orientação;"Destro (RH)";197.00;;0.04;3.00;7.00;13.00;;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Azul;"Tamanho/ Cor";".029/ Vermelho";Orientação;"Canhoto (LH)";197.00;;0.04;3.00;7.00;13.00;;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Vermelho;"Tamanho/ Cor";".019/ Verde";Orientação;"Destro (RH)";197.00;;0.04;3.00;7.00;13.00;0;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Vermelho;"Tamanho/ Cor";".019/ Verde";Orientação;"Canhoto (LH)";197.00;;0.04;3.00;7.00;13.00;;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Vermelho;"Tamanho/ Cor";".019/ Vermelho";Orientação;"Destro (RH)";197.00;;0.04;3.00;7.00;13.00;2;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Vermelho;"Tamanho/ Cor";".019/ Vermelho";Orientação;"Canhoto (LH)";197.00;;0.04;3.00;7.00;13.00;;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Vermelho;"Tamanho/ Cor";".029/ Verde";Orientação;"Destro (RH)";197.00;;0.04;3.00;7.00;13.00;0;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Vermelho;"Tamanho/ Cor";".029/ Verde";Orientação;"Canhoto (LH)";197.00;;0.04;3.00;7.00;13.00;0;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Vermelho;"Tamanho/ Cor";".029/ Vermelho";Orientação;"Destro (RH)";197.00;;0.04;3.00;7.00;13.00;0;ND;;;;;;;;;;;;Unissex;;
scope-avalon-tec-one-recurvo;;;Cor;Vermelho;"Tamanho/ Cor";".029/ Vermelho";Orientação;"Canhoto (LH)";197.00;;0.04;3.00;7.00;13.00;0;ND;;;;;;;;;;;;Unissex;;
rest-plastico-avalon-tyro;"Rest Plástico Avalon Tyro";"Partes de arco > Arco recurvo > Rest, Marcas > Avalon";Orientação;"Destro (RH)";;;;;5.50;;0.01;2.00;2.00;5.00;370;ND;;;SIM;NÃO;;"Arco Recurvo, rest, rest plastico";"Rest Plástico Avalon Tyro";"Sistema de fixação: Cola dupla-face Extremamente durável";Avalon;SIM;;Unissex;;
rest-plastico-avalon-tyro;;;Orientação;"Canhoto (LH)";;;;;5.50;;0.01;2.00;2.00;5.00;300;ND;;;;;;;;;;;;Unissex;;
rest-magnetico-avalon-classic-recurvo;"Rest Magnético Avalon Classic (Recurvo)";"Partes de arco > Arco recurvo > Rest";Orientação;"Destro (RH)";;;;;120.00;;0.03;2.00;6.00;11.00;30;ND;;;SIM;NÃO;;"Arco Recurvo, rest, rest magnetico";"Rest Magnético Avalon Classic (Recurvo)";"Zero jogo e vibração, precisão absoluta Altura ajustável (diâmetros de eixo diferentes) Força magnética ajustável";Avalon;SIM;;Unissex;;
rest-magnetico-avalon-classic-recurvo;;;Orientação;"Canhoto (LH)";;;;;120.00;;0.03;2.00;6.00;11.00;7;ND;;;;;;;;;;;;Unissex;;
puxador-de-flecha-quadrado-avalon;"Puxador de Flecha Quadrado Avalon";"Ferramentas e acessórios > Acessórios do arqueiro > Puxador de flecha";Cor;Azul;;;;;40.00;;0.04;2.00;11.00;10.00;3;ND;;;SIM;NÃO;;"puxador de flecha";"Puxador de Flecha Quadrado Avalon";"Material: Borracha Cordão elástico incluso Funciona para todos os diâmetros de flechas Disponível em 6 cores";Avalon;SIM;;Unissex;Adulto;
puxador-de-flecha-quadrado-avalon;;;Cor;Preto;;;;;40.00;;0.04;2.00;11.00;10.00;4;ND;;;;;;;;;;;;Unissex;Adulto;
puxador-de-flecha-quadrado-avalon;;;Cor;Vermelho;;;;;40.00;;0.04;2.00;11.00;10.00;20;ND;;;;;;;;;;;;Unissex;Adulto;
puxador-de-flecha-quadrado-avalon;;;Cor;Laranja;;;;;40.00;;0.04;2.00;11.00;10.00;21;ND;;;;;;;;;;;;Unissex;Adulto;
puxador-de-flecha-quadrado-avalon;;;Cor;Roxo;;;;;40.00;;0.04;2.00;11.00;10.00;7;ND;;;;;;;;;;;;Unissex;Adulto;
puxador-de-flecha-quadrado-avalon;;;Cor;Verde;;;;;40.00;;0.04;2.00;11.00;10.00;23;ND;;;;;;;;;;;;Unissex;Adulto;
protetor-de-braco-c-manga-avalon;"Protetor de Braço c/ Manga Avalon";"Ferramentas e acessórios > Acessórios do arqueiro > Protetor de braço, Marcas > Avalon";Cor;Preto;Tamanho;PP;;;100.00;;0.05;1.00;15.00;25.00;4;ND;;;SIM;NÃO;;"protecao, protetor, protetor de braco";"Protetor de Braço c/ Manga Avalon";"Tecido: neoprene extensível - Características: Fácil deslizamento, reforçado, ajuste de compressão, proteção de borracha";Avalon;SIM;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Preto;Tamanho;P;;;100.00;;0.05;1.00;15.00;25.00;9;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Preto;Tamanho;M;;;100.00;;0.05;1.00;15.00;25.00;16;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Preto;Tamanho;G;;;100.00;;0.05;1.00;15.00;25.00;12;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Preto;Tamanho;GG;;;100.00;;0.05;1.00;15.00;25.00;7;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Amarelo;Tamanho;PP;;;100.00;;0.05;1.00;15.00;25.00;;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Amarelo;Tamanho;P;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Amarelo;Tamanho;M;;;100.00;;0.05;1.00;15.00;25.00;2;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Amarelo;Tamanho;G;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Amarelo;Tamanho;GG;;;100.00;;0.05;1.00;15.00;25.00;1;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Vermelho;Tamanho;PP;;;100.00;;0.05;1.00;15.00;25.00;1;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Vermelho;Tamanho;P;;;100.00;;0.05;1.00;15.00;25.00;;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Vermelho;Tamanho;M;;;100.00;;0.05;1.00;15.00;25.00;;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Vermelho;Tamanho;G;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Vermelho;Tamanho;GG;;;100.00;;0.05;1.00;15.00;25.00;;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Laranja;Tamanho;PP;;;100.00;;0.05;1.00;15.00;25.00;1;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Laranja;Tamanho;P;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Laranja;Tamanho;M;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Laranja;Tamanho;G;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Laranja;Tamanho;GG;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Rosa;Tamanho;PP;;;100.00;;0.05;1.00;15.00;25.00;1;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Rosa;Tamanho;P;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Rosa;Tamanho;M;;;100.00;;0.05;1.00;15.00;25.00;;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Rosa;Tamanho;G;;;100.00;;0.05;1.00;15.00;25.00;;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Rosa;Tamanho;GG;;;100.00;;0.05;1.00;15.00;25.00;;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Roxo;Tamanho;PP;;;100.00;;0.05;1.00;15.00;25.00;1;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Roxo;Tamanho;P;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Roxo;Tamanho;M;;;100.00;;0.05;1.00;15.00;25.00;;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Roxo;Tamanho;G;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Roxo;Tamanho;GG;;;100.00;;0.05;1.00;15.00;25.00;1;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Verde;Tamanho;PP;;;100.00;;0.05;1.00;15.00;25.00;1;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Verde;Tamanho;P;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Verde;Tamanho;M;;;100.00;;0.05;1.00;15.00;25.00;1;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Verde;Tamanho;G;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Verde;Tamanho;GG;;;100.00;;0.05;1.00;15.00;25.00;1;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Cinza;Tamanho;PP;;;100.00;;0.05;1.00;15.00;25.00;1;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Cinza;Tamanho;P;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Cinza;Tamanho;M;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Cinza;Tamanho;G;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
protetor-de-braco-c-manga-avalon;;;Cor;Cinza;Tamanho;GG;;;100.00;;0.05;1.00;15.00;25.00;0;ND;;;;;;;;;;;;Unissex;;
pin-de-mira-avalon;"Pin de Mira Avalon";"Partes de arco > Arco recurvo > Pin de mira e scope, Marcas > Avalon";;;;;;;42.00;;0.01;1.00;1.00;7.00;4;ND;;;SIM;NÃO;;"Arco Recurvo, Mira, pin de mira, sight pin";"Pin de Mira Avalon";"Pin de mira quadrado feito em alumínio Fibra óptica vermelha";Avalon;SIM;;Unissex;Adulto;
mala-macia-avalon-tyro-a2-recurvo;"Mala Macia Avalon Tyro A² (Recurvo)";"Ferramentas e acessórios > Transporte e proteção > Malas macias, Marcas > Avalon";Cor;Rosa;;;;;190.00;;0.50;5.00;20.00;80.00;12;ND;;;SIM;NÃO;;"acessorios, Arco Recurvo, Mala";"Mala Macia Avalon Tyro A² (Recurvo)";"A versão mais recente da mala mácia para arco recurvo Avalon Tyro A²  Muito espaço para seus acessórios. Bolsos para o punho e lâminas Comprimento Aprox 80cm";Avalon;SIM;;Unissex;Adulto;
mala-macia-avalon-tyro-a2-recurvo;;;Cor;Laranja;;;;;190.00;;0.50;5.00;20.00;80.00;5;ND;;;;;;;;;;;;Unissex;Adulto;
mala-macia-avalon-tyro-a2-recurvo;;;Cor;Verde;;;;;190.00;;0.50;5.00;20.00;80.00;6;ND;;;;;;;;;;;;Unissex;Adulto;
mochila-avalon-classic-para-arco-recurvo;"Mochila Avalon Classic para Arco Recurvo";"Ferramentas e acessórios > Transporte e proteção > Mochilas, Marcas > Avalon";Cor;Cinza;;;;;744.00;;2.30;20.00;33.00;80.00;0;ND;A062940;;SIM;NÃO;;"Arco Recurvo, Mochila, Soft Case";"Mochila Avalon Classic (Recurvo)";"A mochila Avalon Classic é macia e adequada para carregar arcos recurvos  Compartimento removível para Punho (Riser) e Lâminas incluso Tubo de flechas incluso Dimensões: 72 x 33 x 14 cm Disponível em 13 cores";Avalon;SIM;RTT-AV-XB104-GREY;Unissex;Adulto;
mochila-avalon-classic-para-arco-recurvo;;;Cor;Preto;;;;;744.00;;2.30;20.00;33.00;80.00;0;ND;A062936;;;;;;;;;;RTT-AV-XB104-BLACK;Unissex;Adulto;
mochila-avalon-classic-para-arco-recurvo;;;Cor;Turquesa;;;;;744.00;;2.30;20.00;33.00;80.00;2;ND;A062943;;;;;;;;;;RTT-AV-XB104-TURQ;Unissex;Adulto;
mochila-avalon-classic-para-arco-recurvo;;;Cor;Azul;;;;;744.00;;2.30;20.00;33.00;80.00;1;ND;A062939;;;;;;;;;;RTT-AV-XB104-BLUE;Unissex;Adulto;
mochila-avalon-classic-para-arco-recurvo;;;Cor;Verde;;;;;744.00;;2.30;20.00;33.00;80.00;2;ND;A062937;;;;;;;;;;RTT-AV-XB104-GREEN;Unissex;;
mochila-avalon-classic-para-arco-recurvo;;;Cor;Laranja;;;;;744.00;;2.30;20.00;33.00;80.00;0;ND;A062942;;;;;;;;;;RTT-AV-XB104-ORANGE;Unissex;;
mochila-avalon-classic-para-arco-recurvo;;;Cor;Vermelho;;;;;744.00;;2.30;20.00;33.00;80.00;2;ND;A062938;;;;;;;;;;RTT-AV-XB104-RED;Unissex;;
mochila-avalon-classic-para-arco-recurvo;;;Cor;Rosa;;;;;744.00;;2.30;20.00;33.00;80.00;4;ND;A062944;;;;;;;;;;RTT-AV-XB104-PINK;Unissex;Adulto;
mochila-avalon-classic-para-arco-recurvo;;;Cor;Roxo;;;;;744.00;;2.30;20.00;33.00;80.00;6;ND;A062941;;;;;;;;;;RTT-AV-XB104-PURPLE;Unissex;Adulto;
peiteira-avalon-tec-one;"Peiteira Avalon TEC ONE";"Ferramentas e acessórios > Acessórios do arqueiro > Protetor de peito, Marcas > Avalon";Cor;Azul;Tamanho;P;Orientação;"Canhoto (LH)";125.00;;0.11;5.00;20.00;20.00;6;ND;;;SIM;NÃO;;"acessorios, chest guard, peiteira, protecao, protetor de peito";"Peiteira Avalon Tec One";"Protetor de peito acolchoado Excelente proteção e conforto Disponível em 5 cores Tamanho: PP, P, M, G, GG";Avalon;SIM;;Unissex;;
mochila-avalon-tyro-para-arco-recurvo;"Mochila Avalon Tyro para Arco Recurvo";"Ferramentas e acessórios > Transporte e proteção > Mochilas, Acessórios > Transporte e proteção";Cor;Vermelho;;;;;447.00;;2.10;20.00;30.00;80.00;2;ND;;;SIM;NÃO;;"Arco Recurvo, Case, Mochila, tiro com arco";"Mochila Avalon Tyro para Arco Recurvo";"A mochila Tyro para arco recurvo da Avalon é macia, leve e cheia de recursos  Acompanha tubo para flechas Compartimentos internos com múltiplas divisões Dimensões: 70 x 30 x 13 cm Disponível em 5 cores";Avalon;SIM;;Unissex;Adulto;
mochila-avalon-tyro-para-arco-recurvo;;;Cor;Preto;;;;;447.00;;2.10;20.00;30.00;80.00;5;ND;;;;;;;;;;;;Unissex;Adulto;
mochila-avalon-tyro-para-arco-recurvo;;;Cor;Azul;;;;;447.00;;2.10;20.00;30.00;80.00;0;ND;;;;;;;;;;;;Unissex;Adulto;
mochila-avalon-tyro-para-arco-recurvo;;;Cor;Cinza;;;;;447.00;;2.10;20.00;30.00;80.00;0;ND;;;;;;;;;;;;Unissex;Adulto;
mochila-esportiva-avalon;"Mochila Esportiva Avalon";"Ferramentas e acessórios > Transporte e proteção > Mochilas, Marcas > Avalon, Acessórios > Transporte e proteção";Cor;Vermelho;;;;;600.00;;1.70;30.00;20.00;60.00;1;ND;;;SIM;NÃO;;"acessorios, Mochila, tiro com arco";"Mochila Esportiva Avalon";"A mochila perfeita para quem gosta dos items bem organizados.  12 compartimentos  Dimensões: 50 x 27 x 14 cm  Disponível nas cores: Vermelho e Azul";Avalon;SIM;;Unissex;Adulto;
sling-de-pulso;"Sling de Pulso";"Ferramentas e acessórios > Acessórios do arqueiro > Sling";Cor;Preto;;;;;117.00;;0.07;5.00;12.00;15.00;10;ND;;;SIM;NÃO;;"Acessorio, Sling, Sling de pulso, tiro com arco";"Sling de Pulso Avalon";"Sling de pulso ajustável Trava rígida que se prende entre o estabilizador e o arco";Avalon;SIM;;Unissex;;
sling-de-pulso;;;Cor;Azul;;;;;117.00;;0.07;5.00;12.00;15.00;6;ND;;;;;;;;;;;;Unissex;;
sling-de-pulso;;;Cor;Vermelho;;;;;117.00;;0.07;5.00;12.00;15.00;13;ND;;;;;;;;;;;;Unissex;;
sling-de-pulso;;;Cor;Verde;;;;;117.00;;0.07;5.00;12.00;15.00;9;ND;;;;;;;;;;;;Unissex;;
sling-de-pulso;;;Cor;Laranja;;;;;117.00;;0.07;5.00;12.00;15.00;8;ND;;;;;;;;;;;;Unissex;;
sling-de-pulso;;;Cor;Rosa;;;;;117.00;;0.07;5.00;12.00;15.00;6;ND;;;;;;;;;;;;Unissex;;
tubo-para-flechas-avalon;"Tubo para Flechas - Avalon";"Ferramentas e acessórios > Transporte e proteção > Tubos de flecha";;;;;;;93.00;;0.42;12.00;12.00;64.00;10;ND;;;SIM;NÃO;;"acessorios, arco e flecha, Case, protecao, tubos";"Tubo de Flechas Avalon";"Tudo para armazenamento de flechas Possui tampa rosqueada Possui alça ajustável Feito em plástico";Avalon;SIM;;Unissex;;
scope-tec-x-29mm-avalon;"Scope Tec X 29mm - Avalon";"Partes de arco > Arco composto > Scope, Marcas > Avalon";"Fibra óptica";Vermelha;Ampliação;2X;;;564.00;;0.05;2.00;9.00;8.00;0;ND;;;SIM;NÃO;;"Arco Composto, arco e flecha, Avalon Tec X, Scope";;"Feito em alumínio  Opções de ampliação em 2X, 4X, 6X e 8X  Tamanho 29mm  Opção de fibra óptica verde ou vermelha";Avalon;SIM;;Unissex;Adulto;
scope-tec-x-29mm-avalon;;;"Fibra óptica";Vermelha;Ampliação;4X;;;564.00;;0.05;2.00;9.00;8.00;0;ND;;;;;;;;;;;;Unissex;Adulto;
scope-tec-x-29mm-avalon;;;"Fibra óptica";Vermelha;Ampliação;6X;;;564.00;;0.05;2.00;9.00;8.00;0;ND;;;;;;;;;;;;Unissex;Adulto;
scope-tec-x-29mm-avalon;;;"Fibra óptica";Vermelha;Ampliação;8X;;;564.00;;0.05;2.00;9.00;8.00;0;ND;;;;;;;;;;;;Unissex;Adulto;
regua-t-avalon-p-ajuste-de-arco-e-flecha-recurvo;"Régua T Avalon p/ Ajuste de Arco e Flecha Recurvo";"Ferramentas e acessórios > Ferramentas de regulagem";Cor;Azul;;;;;74.00;;0.05;1.00;12.00;36.00;40;ND;;;SIM;NÃO;;"acessorios, arco e flecha, Avalon Tec X, Regua T, tiro com arco";;;;SIM;;Unissex;Adulto;
regua-t-avalon-p-ajuste-de-arco-e-flecha-recurvo;;;Cor;Laranja;;;;;74.00;;0.05;1.00;12.00;36.00;3;ND;;;;;;;;;;;;Unissex;Adulto;
regua-t-avalon-p-ajuste-de-arco-e-flecha-recurvo;;;Cor;Preto;;;;;74.00;;0.05;1.00;12.00;36.00;13;ND;;;;;;;;;;;;Unissex;Adulto;
regua-t-avalon-p-ajuste-de-arco-e-flecha-recurvo;;;Cor;Rosa;;;;;74.00;;0.05;1.00;12.00;36.00;5;ND;;;;;;;;;;;;Unissex;Adulto;
regua-t-avalon-p-ajuste-de-arco-e-flecha-recurvo;;;Cor;Verde;;;;;74.00;;0.05;1.00;12.00;36.00;10;ND;;;;;;;;;;;;Unissex;Adulto;
regua-t-avalon-p-ajuste-de-arco-e-flecha-recurvo;;;Cor;Vermelho;;;;;74.00;;0.05;1.00;12.00;36.00;47;ND;;;;;;;;;;;;Unissex;Adulto;
mira-avalon-tec-x-recurvo;"Mira Avalon Tec-X (Recurvo)";"Partes de arco > Arco recurvo > Miras, Marcas > Avalon";Orientação;Destro;Cor;Cinza;;;1,170.00;;0.75;4.00;34.00;24.00;0;ND;;;SIM;NÃO;;"arco e flecha, Avalon Tec X, Mira, Recurvo";"Mira Avalon Tec-X (Recurvo)";"Forte, leve e construida em alumínio Marcações gravadas a laser para um ajuste mais preciso Micro ajuste no eixo vertical e horizotal Sistema de nivelamento no 2º e 3º eixo Extensor: 9"" (22,86cm) Bloco de pin de mira 8-32 Bolsa e ferramentas inclusa";Avalon;SIM;;Unissex;;
mira-avalon-tec-x-recurvo;;;Orientação;Destro;Cor;Laranja;;;1,170.00;;0.75;4.00;34.00;24.00;0;ND;;;;;;;;;;;;;;
mira-avalon-tec-x-recurvo;;;Orientação;Destro;Cor;Roxo;;;1,170.00;;0.75;4.00;34.00;24.00;0;ND;;;;;;;;;;;;;;
mira-avalon-tec-x-recurvo;;;Orientação;Destro;Cor;Preto/Preto;;;1,170.00;;0.75;4.00;34.00;24.00;0;ND;;;;;;;;;;;;Unissex;;
mira-avalon-tec-x-composto;"Mira Avalon Tec-X (Composto)";"Partes de arco > Arco composto > Mira, Marcas > Avalon";Orientação;Destro;Cor;Preto;;;1,170.00;;0.75;4.00;34.00;24.00;7;ND;;;SIM;NÃO;;"arco e flecha, Avalon Tec X, composto, Mira";"Mira Avalon Tec-X para Composto";"Forte, leve e construida em alumínio Marcações gravadas a laser para um ajuste mais preciso Micro ajuste no eixo vertical e horizotal Sistema de nivelamento no 2º e 3º eixo Extensor: 9"" (22,86cm) Bloco de pin de mira 10-32 Bolsa inclusa Peso:9,28oz (263g)";Avalon;SIM;;Unissex;Adulto;
mira-avalon-tec-x-composto;;;Orientação;Canhoto;Cor;Preto;;;1,170.00;;0.75;4.00;34.00;24.00;0;ND;;;;;;;;;;;;;;
mala-macia-classic-116cm-composto-avalon;"Mala Macia Classic 116cm (Composto) - Avalon";"Ferramentas e acessórios > Transporte e proteção > Malas macias, Marcas > Avalon";Cor;Preto;;;;;766.00;;2.30;20.00;30.00;120.00;1;ND;;;SIM;NÃO;;"Arco Composto, arco e flecha, Avalon classic, Case, Mala, Soft Case";"Mala Macia Avalon Classic (Composto)";"Mala macia para arco composto com 2 bolsos Tamanho: 116cm Alças de mão, alça longa e alças para costas";Avalon;SIM;;Unissex;;
mala-macia-classic-116cm-composto-avalon;;;Cor;Vermelho;;;;;766.00;;2.30;20.00;30.00;120.00;1;ND;;;;;;;;;;;;Unissex;;
mala-macia-classic-116cm-composto-avalon;;;Cor;Azul;;;;;766.00;;2.30;20.00;30.00;120.00;0;ND;;;;;;;;;;;;Unissex;;
mala-macia-classic-116cm-composto-avalon;;;Cor;Grafite;;;;;766.00;;2.30;20.00;30.00;120.00;2;ND;;;;;;;;;;;;Unissex;;
lente-para-scope-avalon-tec-x-29mm;"Lente para Scope Avalon Tec X 29mm";"Partes de arco > Arco composto > Scope, Marcas > Avalon";Ampliação;4X;;;;;220.00;;0.03;2.00;9.00;8.00;0;ND;;;NÃO;NÃO;;"Avalon Tec X, Lente, Scope";"Lente para Scope Avalon Tec X 29mm";;Avalon;SIM;;Unissex;;
lente-para-scope-avalon-tec-x-29mm;;;Ampliação;6X;;;;;220.00;;0.03;2.00;9.00;8.00;0;ND;;;;;;;;;;;;Unissex;;
flecha-avalon-classic-completa-12-unidades;"Flecha Avalon Classic Completa - 12 unidades";"Flechas > Flechas montadas";Spine;400;;;;;846.00;;0.42;7.00;9.00;90.00;1;ND;;;SIM;NÃO;;"flechas, flechas montadas";;"Flecha em carbono 32"",  Penas EP 23,  Pin nock Break of point de 60-80, 80-100 ou 100-120gr (de acordo com o spine) Para os spines 1800 e 2000, ponta de 50gr. (Consulte a tabela de spines)";Avalon;SIM;;Unissex;;
flecha-avalon-classic-completa-12-unidades;;;Spine;500;;;;;846.00;;0.42;7.00;9.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
flecha-avalon-classic-completa-12-unidades;;;Spine;600;;;;;846.00;;0.42;7.00;9.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
flecha-avalon-classic-completa-12-unidades;;;Spine;700;;;;;846.00;;0.42;7.00;9.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
flecha-avalon-classic-completa-12-unidades;;;Spine;800;;;;;846.00;;0.42;7.00;9.00;90.00;0;ND;;;;;;;;;;;;Unissex;;
flecha-avalon-classic-completa-12-unidades;;;Spine;900;;;;;846.00;;0.42;7.00;9.00;90.00;4;ND;;;;;;;;;;;;Unissex;;
flecha-avalon-classic-completa-12-unidades;;;Spine;1000;;;;;846.00;;0.42;7.00;9.00;90.00;49;ND;;;;;;;;;;;;Unissex;;
